WAFER_ID,sae_features_0,sae_features_1,sae_features_2,sae_features_3,sae_features_4,sae_features_5,sae_features_6,sae_features_7,sae_features_8,sae_features_9,sae_features_10,sae_features_11,sae_features_12,sae_features_13,sae_features_14
4177773330,9.576341,0.0,0.0,5.33193,6.8955393,4.4210114,8.123147,6.214907,8.259387,5.5314093,0.0,0.0,7.943782,9.418197,0.0
4177773350,9.4249,0.0,0.0,4.8677063,6.96532,4.0760593,8.068106,6.048061,8.224269,5.280178,0.0,0.0,7.8445106,9.553592,0.0
4177773362,9.398482,0.0,0.0,5.5713024,6.664314,4.5242267,8.008243,6.173326,8.138952,5.4387975,0.0,0.0,7.736259,9.261886,0.0
4177773374,9.1813545,0.0,0.0,4.845072,6.6795554,4.038679,7.815543,5.9289064,7.7911835,5.250135,0.0,0.0,7.645955,9.045453,0.0
4177773560,8.939944,0.0,0.0,5.1260405,6.4022145,4.1776004,7.623711,5.743668,7.754547,5.0630946,0.0,0.0,7.382852,8.988092,0.0
4179773506,9.236475,0.0,0.0,5.4004054,6.5106688,4.414091,7.818493,5.947036,8.008659,5.271277,0.0,0.0,7.5420165,9.265344,0.0
4179773518,9.133584,0.0,0.0,4.5653057,6.9265733,3.8450742,7.9048505,5.8645353,7.8648167,5.1014404,0.0,0.0,7.7022967,9.192159,0.0
4179773576,9.798673,0.0,0.0,5.037624,7.6767507,4.100982,8.590563,6.204666,8.667983,5.5682173,0.0,0.0,8.414202,9.894558,0.0
4179773580,9.953226,0.0,0.0,5.093869,7.7730885,4.176068,8.61451,6.267094,8.975512,5.6131463,0.0,0.0,8.578796,10.170691,0.0
4179773596,8.840694,0.0,0.0,5.2172656,6.399028,4.1539536,7.722689,5.6681466,7.7307267,4.925125,0.0,0.0,7.2670107,8.978166,0.0
4179773604,9.132431,0.0,0.0,5.5186462,6.4866724,4.4270434,7.833821,5.897223,7.925841,5.253848,0.0,0.0,7.3895607,8.980092,0.0
4179773608,10.039393,0.0,0.0,5.260714,7.4051614,4.3949986,8.547286,6.45372,8.7112255,5.720485,0.0,0.0,8.368382,10.141896,0.0
4181773318,9.773756,0.0,0.0,5.1721187,7.1186147,4.314127,8.24147,6.2663255,8.366128,5.6385746,0.0,0.0,8.102286,9.714291,0.0
4181773358,7.843042,0.0,0.0,4.239191,5.658108,3.8931231,6.2125697,5.0720325,7.4776363,4.516213,0.16075121,0.0,6.5856075,8.133197,0.0
4181773366,9.13196,0.0,0.0,4.8019686,6.728154,3.9396935,7.8947506,5.8799095,7.7867885,5.1899953,0.0,0.0,7.5773187,9.105986,0.0
4181773512,8.610589,0.0,0.0,4.785592,6.097834,3.986885,7.3493314,5.7036066,7.6513186,4.91293,0.0,0.0,7.16105,8.91698,0.0
4187773526,9.94835,0.0,0.0,5.063685,7.6983647,4.165925,8.666878,6.4170427,8.743659,5.635918,0.0,0.0,8.366102,9.987622,0.0
4187773530,9.456809,0.0,0.0,4.7969875,7.1276054,4.0049515,8.091907,6.075508,8.37302,5.2775865,0.0,0.0,7.982071,9.657604,0.0
4187773534,9.758331,0.0,0.0,4.821362,7.5632496,4.07971,8.4525175,6.304252,8.574225,5.554911,0.0,0.0,8.546593,9.91911,0.0
4189773390,10.533404,0.0,0.0,5.498779,8.387002,4.409708,9.286072,6.82024,9.526441,6.0230846,0.0,0.0,9.095562,10.745369,0.0
4189773398,9.597781,0.0,0.0,5.0829535,7.1000133,4.2010517,8.139098,6.124155,8.416845,5.3949533,0.0,0.0,8.097196,9.7039175,0.0
4189773402,9.365579,0.0,0.0,4.9629045,7.2575645,3.928475,8.297437,6.137474,8.345081,5.3452544,0.0,0.0,8.032442,9.599076,0.0
4189773414,9.698447,0.0,0.0,5.916118,7.0063796,4.738066,8.283523,6.345226,8.71011,5.653617,0.0,0.0,8.015043,9.670938,0.0
4189773480,9.163934,0.0,0.0,5.2466254,6.4668636,4.361485,7.733269,5.940473,8.050996,5.282398,0.0076698326,0.0,7.482802,9.307187,0.0
4199773454,9.111459,0.0,0.0,5.356867,6.6930447,4.2945557,7.9823956,5.9542484,8.309588,5.1127415,0.0,0.0,7.7545776,9.476392,0.0
4199773466,9.172562,0.0,0.0,5.514616,6.487309,4.536569,7.756748,5.9384384,8.422622,5.1269665,0.019054018,0.0,7.7496104,9.587129,0.0
4199773636,9.991752,0.0,0.0,5.817176,7.0579004,4.7915163,8.508311,6.529088,9.072321,5.6076837,0.0,0.0,8.401081,10.554046,0.0
4199773684,9.689586,0.0,0.0,5.740092,6.900013,4.6646376,8.382956,6.3341956,8.677998,5.5178533,0.04519087,0.0,7.986274,9.860429,0.0
4199773692,9.903981,0.0,0.0,5.6257997,7.177689,4.7348137,8.542861,6.457615,9.147468,5.4723024,0.0,0.0,8.46306,10.592313,0.0
4201773390,9.211661,0.0,0.0,5.6234984,6.4215093,4.5735426,7.780294,5.886053,8.646567,5.11601,0.0,0.0,7.7386613,9.791792,0.0
4201773406,9.654729,0.0,0.0,5.706742,6.891043,4.6851263,8.251018,6.338745,8.83976,5.3762474,0.0,0.0,8.186842,10.156753,0.0
4201773434,9.098978,0.0,0.0,5.5326385,6.3524175,4.4696426,7.816975,5.9075284,8.416527,5.0502644,0.0,0.0,7.6116357,9.555135,0.0
4201773438,9.154665,0.0,0.0,5.3929443,6.4825625,4.429456,7.7758436,5.914716,8.468233,5.074303,0.029453997,0.0,7.699199,9.656879,0.0
4201773444,9.492324,0.0,0.0,5.5962095,6.7783527,4.5765066,8.09955,6.16406,8.821049,5.311565,0.0,0.0,8.060979,9.962961,0.0
4203773450,9.835058,0.0,0.0,5.4869742,7.0291004,4.597846,8.365332,6.4353447,8.991437,5.504358,0.0,0.0,8.360818,10.390405,0.0
4203773632,9.587307,0.0,0.0,5.9309044,6.7492576,4.820987,8.22975,6.2574677,8.879704,5.374077,0.056413367,0.0,8.041082,10.160022,0.0
4203773640,9.51931,0.0,0.0,5.3048573,6.685188,4.4911695,8.0523,6.3246956,8.6332035,5.349249,0.025239063,0.0,8.0131035,10.104453,0.0
4203773652,10.065277,0.0,0.0,5.729791,7.1758795,4.783438,8.593913,6.64356,9.089755,5.657125,0.0,0.0,8.459536,10.541378,0.0
4203773692,9.266208,0.0,0.0,5.370932,6.4301233,4.479773,7.8114653,6.173063,8.420104,5.2680316,0.026710616,0.0,7.833337,9.818999,0.0
4207773458,8.769432,0.0,0.0,4.929617,6.4196153,4.181803,7.5652127,5.580547,7.766364,4.903088,0.0,0.0,7.450713,8.921774,0.0
4207773470,9.694616,0.0,0.0,5.904194,6.7438684,4.9298487,8.239331,6.425595,8.682051,5.520103,0.31855407,0.0,7.884947,9.923715,0.0
4207773656,9.13252,0.0,0.0,5.996665,6.22178,4.927683,7.652135,6.056098,8.323023,5.2186575,0.44197705,0.0,7.473766,9.189269,0.0
4207773660,9.402639,0.0,0.0,5.7477875,6.537025,4.73819,7.9987283,6.185091,8.460913,5.306498,0.2011831,0.0,7.710737,9.625547,0.0
4207773668,9.433822,0.0,0.0,5.8309474,6.6209517,4.8180685,7.9847374,6.1023026,8.400754,5.346303,0.23666096,0.0,7.6993537,9.479932,0.0
4207773688,9.13855,0.0,0.0,4.977978,6.640948,4.287813,7.836207,5.9696593,8.1831875,5.1284537,0.0,0.0,7.7165284,9.513745,0.0
4209773410,9.362019,0.0,0.0,5.853977,6.555309,4.700566,8.122685,6.1620255,8.374297,5.324672,0.087924704,0.0,7.6836963,9.521354,0.0
4209773418,9.226331,0.0,0.0,5.663133,6.4374747,4.58945,7.8857536,5.984334,8.283079,5.226541,0.13255875,0.0,7.591611,9.373958,0.0
4209773434,9.257979,0.0,0.0,5.3347344,6.6789436,4.427841,7.8667154,6.161074,8.528481,5.3414087,0.0,0.0,7.7437468,9.836664,0.0
4211773444,9.352354,0.0,0.0,6.4434566,6.108118,5.2547693,7.899535,6.3870263,8.417881,5.497326,0.54811674,0.0,7.5826116,9.288817,0.0
4211773448,9.3103485,0.0,0.0,5.574865,6.497552,4.615179,7.835248,6.035303,8.378237,5.216368,0.051462643,0.0,7.7043033,9.522795,0.0
4211773456,9.322434,0.0,0.0,5.8627744,6.5290933,4.728074,7.9982085,6.130162,8.32486,5.355149,0.13264422,0.0,7.6536384,9.33376,0.0
4211773464,9.473127,0.0,0.0,6.124781,6.516146,4.972809,8.002802,6.230232,8.704793,5.3525033,0.53463775,0.0,7.674901,9.735121,0.0
4211773476,9.24805,0.0,0.0,5.681741,6.5115676,4.7088637,7.8573527,6.0619164,8.284824,5.2261186,0.12509166,0.0,7.654231,9.388721,0.0
4211773670,9.660461,0.0,0.0,5.9390316,6.6866016,4.833618,8.247642,6.277365,8.903147,5.394598,0.31512818,0.0,7.905945,10.192524,0.0
4211773694,9.183379,0.0,0.0,5.6238556,6.3331523,4.589706,7.7910385,5.977764,8.238881,5.189225,0.089877985,0.0,7.573839,9.381869,0.0
4213773664,9.863255,0.0,0.0,6.4944983,6.7000737,5.341286,8.210919,6.461991,9.027773,5.7095304,0.39253506,0.0,8.317346,10.051084,0.0
4213773668,9.807694,0.0,0.0,6.3895802,6.7544165,5.1127653,8.277801,6.3875775,9.2279625,5.522028,0.12779354,0.0,8.097488,10.187154,0.0
4213773698,9.900942,0.0,0.0,6.051766,6.962542,4.9792185,8.424822,6.498346,9.189558,5.53209,0.06665436,0.0,8.305646,10.314427,0.0
4213773710,10.076546,0.0,0.0,5.933789,7.296316,4.9814596,8.640917,6.630209,9.26641,5.6313624,0.0,0.0,8.763444,10.519175,0.0
4213773714,9.61981,0.0,0.0,6.164441,6.7911744,4.9131684,8.299433,6.408715,8.875416,5.4981427,0.0,0.0,8.029176,9.695038,0.0
4213773718,10.046533,0.0,0.0,5.885773,7.2035446,4.8282948,8.672956,6.623397,9.026729,5.675804,0.0,0.0,8.355216,10.30962,0.0
4213773722,9.841936,0.0,0.0,6.480652,6.7526217,5.2525306,8.282552,6.4911423,9.064421,5.6192656,0.27878672,0.0,8.170041,9.966958,0.0
4213773734,10.591,0.0,0.0,5.3285,8.366694,4.5315347,9.103006,6.8586555,11.089651,5.754766,0.0,0.0,9.228365,12.104067,0.0
4213773738,9.928217,0.0,0.0,6.224804,7.3671055,5.005638,8.664337,6.7376103,9.430751,5.7205625,0.0,0.0,8.542919,10.30694,0.0
4213773746,9.641496,0.0,0.0,5.785788,6.746784,4.7454524,8.173133,6.326548,8.856928,5.35273,0.09189036,0.0,8.035209,10.129046,0.0
4217773684,8.936994,0.0,0.0,5.321445,6.4666286,4.450685,7.7401357,5.811143,8.012496,5.0850763,0.0,0.0,7.536335,9.003995,0.0
4217773688,8.698765,0.0,0.0,5.4922886,6.085168,4.590061,7.3348436,5.728313,7.9598103,4.9757504,0.14464962,0.0,7.313858,8.673538,0.0
4219773440,9.133059,0.0,0.0,5.3451333,6.595479,4.4890428,7.8541427,5.8540406,8.161993,5.1096487,0.0,0.0,7.6424475,9.25218,0.0
4219773444,9.164203,0.0,0.0,5.3877497,6.5753465,4.536664,7.858794,5.8940845,8.149984,5.119457,0.0,0.0,7.68822,9.299979,0.0
4219773448,8.7276745,0.0,0.0,5.5114694,5.937718,4.6597204,7.1417704,5.789463,7.872673,5.102547,0.5013266,0.0,7.1359634,8.586947,0.0
4219773452,9.149878,0.0,0.0,5.573676,6.6120915,4.6338887,7.8618507,5.982072,8.19782,5.241444,0.0,0.0,7.7647243,9.086981,0.0
4219773492,8.990685,0.0,0.0,5.1290293,6.533489,4.333502,7.781786,5.784802,8.011839,5.0593505,0.0,0.0,7.6440277,9.185047,0.0
4219773496,8.80047,0.0,0.0,5.397891,6.201929,4.5484037,7.640667,5.929893,7.7657504,5.191952,0.120896816,0.0,7.282303,8.531049,0.0
4219773694,8.845382,0.0,0.0,5.0262027,6.42056,4.1579185,7.7600875,5.752548,8.096847,4.840032,0.0,0.0,7.654305,9.356806,0.0
4221773640,9.389738,0.0,0.0,6.238732,6.319668,5.090719,7.900638,6.261549,8.515409,5.452613,0.51920205,0.0,7.601341,9.355098,0.0
4221773702,8.904493,0.0,0.0,4.9171724,6.45506,4.216845,7.4556837,5.545155,7.9131002,4.8950715,0.0,0.0,7.3998604,9.112869,0.0
4221773722,9.047703,0.0,0.0,5.223962,6.519087,4.4464183,7.5794616,5.7348638,8.07523,5.056874,0.064476386,0.0,7.473909,9.1102,0.0
4223773444,7.594734,0.0,0.0,4.5796957,5.7806206,3.9133282,6.2927012,5.291679,7.4240656,4.402306,0.0,0.0,6.571725,7.467433,0.0
4223773448,8.21082,0.0,0.0,3.71527,6.416894,3.456935,7.018404,5.3300986,7.64626,4.449142,0.0,0.0,7.2125826,8.797993,0.0
4223773452,10.124814,0.0,0.0,5.344584,7.555318,4.4290695,8.544071,6.427946,8.918823,5.7536774,0.0,0.0,8.52105,10.301103,0.0
4223773476,7.734378,0.0,0.0,4.044995,6.1012373,3.5636353,6.6636024,5.2133427,7.4522185,4.3041167,0.0,0.0,6.865334,7.8412232,0.0
4223773480,7.0735188,0.0,0.0,3.455471,5.5010943,3.1221323,5.898013,4.7464995,6.700865,4.036313,0.0,0.0,6.179433,7.058547,0.0
4223773484,7.110099,0.0,0.0,4.050508,5.56193,3.5490365,5.898786,5.064129,6.9855475,4.1554666,0.0,0.0,6.160925,7.074931,0.0
4225773644,7.6665435,0.0,0.0,3.941485,6.1172805,3.4916878,6.858518,5.440336,7.603244,4.1795783,0.0,0.0,6.66154,7.9994583,0.0
4225773652,8.2372265,0.0,0.0,4.3411665,6.2518926,3.9318695,6.930371,5.6784534,8.0011425,4.6411595,0.0,0.0,7.1566105,8.676547,0.0
4225773702,7.8593946,0.0,0.0,4.158769,5.8726425,3.712648,6.747973,5.5312724,7.4527216,4.4740987,0.0,0.0,6.886016,8.096829,0.0
4225773730,8.352048,0.0,0.0,3.9859464,6.3003964,3.6178098,7.1176887,5.61674,7.8784494,4.6160474,0.0,0.0,7.3636174,8.970036,0.0
4225773738,8.2941065,0.0,0.0,3.7993925,6.472513,3.4524732,7.1848836,5.5714836,7.8148217,4.600174,0.0,0.0,7.459748,8.725907,0.0
4225773746,7.8575583,0.0,0.0,4.0053306,6.0667524,3.6232495,6.6208854,5.407261,7.6024003,4.4064283,0.0,0.0,6.865487,8.181474,0.0
4225773750,7.8077593,0.0,0.0,4.0525537,6.220327,3.633028,6.6773877,5.3321342,7.636287,4.367522,0.0,0.0,6.921309,8.123773,0.0
4227773484,7.7765565,0.0,0.0,4.3066936,5.9373083,3.7282648,6.557352,5.416375,7.4927044,4.46681,0.0,0.0,6.783692,7.7960367,0.0
4227773492,8.100305,0.0,0.0,3.6818857,6.4765925,3.2822957,7.2008333,5.4346976,7.608934,4.421676,0.0,0.0,7.3583736,8.44439,0.0
4227773500,7.9910297,0.0,0.0,4.142908,6.110692,3.636167,6.7651706,5.495195,7.670138,4.5026193,0.0,0.0,7.0258803,8.191592,0.0
4229773652,8.80798,0.0,0.0,4.590028,6.441243,3.9489188,7.5437236,5.9182262,8.177813,4.9348526,0.0,0.0,7.4844255,9.269501,0.0
4229773698,7.7816815,0.0,0.0,4.4707093,5.855508,3.8657055,6.7164683,5.5500026,7.4913054,4.535151,0.0,0.0,6.795634,7.9059753,0.0
4229773718,8.1756735,0.0,0.0,4.3912826,6.0109363,3.801036,6.899113,5.646843,7.8021564,4.65203,0.0,0.0,7.0465746,8.550688,0.0
4229773722,7.7678356,0.0,0.0,3.5796492,6.2181377,3.2974563,6.7445064,5.2591467,7.4609027,4.222211,0.0,0.0,7.0469174,8.112163,0.0
4229773746,8.670377,0.0,0.0,4.3867736,6.615552,3.9028492,7.4720087,5.846561,8.298085,4.7645807,0.0,0.0,7.5669165,9.294658,0.0
