WAFER_ID,sae_features_0,sae_features_1,sae_features_2,sae_features_3,sae_features_4,sae_features_5,sae_features_6,sae_features_7,sae_features_8,sae_features_9,sae_features_10,sae_features_11,sae_features_12,sae_features_13,sae_features_14,sae_features_15,sae_features_16,sae_features_17,sae_features_18,sae_features_19,sae_features_20,sae_features_21,sae_features_22,sae_features_23,sae_features_24,sae_features_25,sae_features_26,sae_features_27,sae_features_28,sae_features_29,sae_features_30,sae_features_31,sae_features_32,sae_features_33,sae_features_34,sae_features_35,sae_features_36,sae_features_37,sae_features_38,sae_features_39,sae_features_40,sae_features_41,sae_features_42,sae_features_43,sae_features_44,sae_features_45,sae_features_46,sae_features_47,sae_features_48,sae_features_49,sae_features_50,sae_features_51,sae_features_52,sae_features_53,sae_features_54,sae_features_55,sae_features_56,sae_features_57,sae_features_58,sae_features_59,sae_features_60,sae_features_61,sae_features_62,sae_features_63
-4216160694,1.5814874,1.4948963,3.4350019,5.238261,5.5745754,3.2110467,0.0,0.48336264,0.0,0.0,4.315845,0.0,3.892898,5.7900577,5.463734,1.6594348,5.6335583,0.0,1.8921214,4.900193,0.21187061,2.2034936,1.6329205,2.99668,4.911569,0.0,0.0,0.0,3.125815,2.2053204,3.7911308,0.0,0.76275945,5.243058,0.9672723,5.4172087,4.793953,0.36751938,0.0,4.1415377,0.0,0.94170344,0.62003815,0.0,3.152549,0.0,0.0,3.4325123,0.0,2.6270258,0.65227705,5.096271,2.8923154,2.4684107,2.6512043,2.3592532,0.23360133,5.0199256,0.0,2.6150515,3.7870955,1.9688474,3.636188,0.0
-4216160670,1.1500363,1.4302862,3.963751,6.072107,6.0562563,4.5371294,0.0,0.0,0.0,0.0,4.9789968,0.0,4.411009,6.5512614,6.3793306,2.2880328,6.127033,0.0,2.2054539,5.585936,0.44643807,2.371074,1.1596687,3.4562204,5.4966636,0.0,0.0,0.0,3.8088338,2.4471602,4.572037,0.0,0.32995582,5.540664,0.7540983,6.0186977,5.8302984,0.26637593,0.0,4.465052,0.0,1.3600127,1.3686135,0.0,3.2469602,0.0,0.0,3.869491,0.0,2.7848423,1.3706905,5.886751,2.8857663,3.2485716,3.0972822,2.8604848,1.0583599,5.997219,0.0,3.3477461,4.594442,1.7617117,4.2824492,0.0
-4216160666,0.9035875,1.6973565,3.5081694,5.539516,5.547798,3.9847305,0.0,0.0,0.0,0.0,4.979337,0.0,4.1364174,5.871078,5.991565,2.1525197,5.880022,0.0,2.60483,5.111891,0.35726613,1.9048485,1.598581,3.3283868,5.3061385,0.0,0.0,0.0,3.7376904,1.8839239,4.3586373,0.0,0.30221868,5.156336,1.1087503,5.1123214,5.832642,0.16177988,0.0,3.6260264,0.0,1.1182644,1.6018754,0.0,3.2404647,0.0,0.0,3.7248037,0.0,2.7506063,0.91792226,5.499981,2.9318368,3.148517,2.844371,2.6956584,1.311922,6.0324817,0.0,3.2040212,4.233399,1.4638966,3.3816063,0.0
-4216160662,1.5218412,1.5089763,3.8383543,6.1691923,5.9703636,3.9314816,0.0,0.0,0.0,0.0,4.8099003,0.0,4.4247017,6.5281634,6.218993,2.0906732,5.975861,0.0,2.0168378,5.2675724,0.42638987,2.522178,1.1845856,3.2118323,5.3479676,0.0,0.0,0.0,3.7110074,2.369287,4.4699025,0.0,0.3304349,5.4360194,0.7880005,6.043494,5.437161,0.4538369,0.0,4.4311066,0.0,1.2073271,1.1161424,0.0,3.7672193,0.0,0.0,3.7809188,0.0,2.5127702,1.1309551,5.692147,2.9629753,2.9091291,2.936095,2.8726063,0.63980216,5.747268,0.0,3.2881763,4.3991103,2.203205,4.060235,0.0
-4216160658,0.7383465,1.0542215,3.7801077,5.424641,5.5018444,4.3343735,0.0,0.0,0.0,0.0,4.394126,0.0,3.6410136,5.6159277,5.5301905,2.2107053,5.924509,0.0,2.3850825,5.2066264,0.29580873,2.520223,1.6180238,2.911423,5.0295625,0.0,0.0,0.0,3.1748047,2.4798255,3.999149,0.0,0.07055698,4.9958944,1.1875134,5.280281,5.15568,0.20365562,0.0,3.7205763,0.0,0.9695922,1.4249399,0.0,2.7821064,0.0,0.0,3.5560153,0.0,2.3955002,1.4998246,5.2984123,2.5482183,3.1505604,3.0674803,2.3111176,1.4093508,5.684658,0.0,2.7408562,4.2723026,1.4854155,3.8961337,0.0
-4216160650,0.73550993,1.0076711,3.913578,5.4046645,5.406559,4.295649,0.0,0.0,0.0,0.0,4.452944,0.0,3.5369678,5.6894436,5.4551125,2.3329055,5.8969307,0.0,2.6049135,5.174147,0.43096948,2.6057186,1.8028734,2.8881097,4.936155,0.0,0.0,0.0,3.0815284,2.4041855,4.1508055,0.0,0.21331985,5.110916,1.3518108,5.1522264,5.3255277,0.3726105,0.0,3.5889452,0.0,0.9551294,1.5704639,0.0,2.8036742,0.0,0.0,3.6704597,0.0,2.4643903,1.5034131,5.1884007,2.6307392,3.108998,2.9902968,2.2305584,1.4446374,5.580701,0.0,2.6947434,4.269829,1.5307646,3.7839396,0.0
-4216160642,1.6616261,1.4692886,3.4084961,5.129366,5.5376225,3.18751,0.0,0.4914035,0.0,0.0,4.3326106,0.0,4.0264606,5.7413645,5.461188,1.6611803,5.6173697,0.0,1.8385481,4.9482346,0.17972267,2.294296,1.6426543,3.0798686,4.929349,0.0,0.0,0.0,3.140714,2.2849023,3.7527328,0.0,0.6807916,5.2190075,1.0131595,5.469369,4.7877746,0.31597042,0.0,4.158181,0.0,0.94568807,0.62328863,0.0,3.2050433,0.0,0.0,3.418641,0.0,2.6728954,0.6782109,5.1704473,2.9330163,2.5355065,2.7026145,2.4346466,0.27549475,4.930833,0.0,2.6288447,3.8324938,1.9806834,3.621575,0.0
-4216160640,1.6053247,3.524723,3.5359116,3.5753758,5.886933,3.101882,2.7998145,0.0,0.0,0.46575987,6.5375366,0.0,6.955414,4.2520967,5.6425123,4.4246626,3.9062722,0.0,6.495245,3.9879925,2.4524837,3.0208359,3.7961571,5.3571844,4.59194,0.0,0.0,0.0,9.227128,3.536593,3.902329,0.0,2.2819786,4.778337,1.5949844,3.6396487,6.7743983,1.6157086,0.0,3.6738832,0.47156116,6.990988,5.4324636,0.0,3.9339306,0.0,0.0,3.4795616,0.0,6.8539248,0.0,5.3950343,2.0977018,4.27228,2.2991965,2.2553527,5.259942,5.555385,2.4466066,2.2054815,5.9388595,1.6937873,1.3476653,0.0
-4216160624,0.6754454,1.0404152,3.7380705,5.520094,5.454226,4.3369517,0.0,0.0,0.0,0.0,4.3873453,0.0,3.6046886,5.663139,5.499807,2.2237701,5.7061577,0.0,2.3859904,5.0960135,0.46189845,2.6211731,1.5385827,2.818472,4.96283,0.0,0.0,0.0,3.1267598,2.4536762,3.9993834,0.0,0.108034685,4.9601817,1.1299406,5.17482,5.220383,0.3751765,0.0,3.5743408,0.0,0.9950304,1.5702816,0.0,2.8709898,0.0,0.0,3.6933608,0.0,2.2262504,1.4657344,5.297018,2.4979384,3.1431003,2.8271856,2.2753634,1.4756361,5.647228,0.0,2.8905828,4.3408713,1.5000457,3.824252,0.0
-4210160444,2.5978327,3.7059913,2.790503,4.2198524,4.883084,3.3239617,2.2569623,0.0,0.0,0.1410331,5.6467323,0.0,5.682035,4.2272973,5.8681087,3.579833,3.9094641,0.0,5.8309035,3.943102,2.5881846,2.9032683,3.4538763,5.59691,4.878814,0.0,0.0,0.0,8.221117,2.884245,4.4963627,0.0,1.6633409,4.964822,0.6750684,4.9742293,5.988338,1.2871931,0.0,3.9657857,0.0,6.089341,5.1113915,0.0,4.032548,0.0,0.0,2.7750368,0.0,6.218664,0.0,5.4134445,2.0248597,4.289115,1.8573745,3.081485,4.892124,5.689935,1.8645763,3.354637,5.902307,1.724726,1.0950544,0.0
-4208160362,3.115579,3.7809443,3.6575363,3.407842,5.638927,3.169024,2.5935974,0.0,0.0,1.5264823,6.687104,0.0,6.8274703,4.0498705,6.2818837,4.9070907,4.031891,0.0,6.6474023,4.4262953,3.7120588,3.633867,4.2511787,5.626536,4.2299404,0.0,0.0,0.0,10.28452,3.8673012,3.4996653,0.0,2.4089143,4.648309,0.5906185,4.2564588,6.765256,2.2540114,0.0,3.9548888,0.9080749,8.009132,6.301321,0.0,3.61825,0.0,0.0,2.727314,0.0,8.128365,0.0,5.3369455,1.6225256,4.237751,2.2018373,2.91508,6.3778596,5.384107,2.6473207,2.640013,7.4410777,1.845389,0.5888704,0.0
-4141512120,1.6771159,3.8798413,3.5058875,3.1656582,6.685448,2.699209,2.5833805,0.0,0.0,0.0,6.6795726,0.0,7.2835736,4.504362,5.5542045,3.765821,3.7477405,0.0,6.73692,4.0772476,2.2136686,1.7536162,4.082136,6.2275715,4.3744287,0.0,0.0,0.0,9.625072,3.1958401,4.3460536,0.0,1.9654311,5.426298,1.4769135,4.4214954,5.7689657,0.6544634,0.0,3.701283,0.0,6.890992,5.9454107,0.0,3.8641572,0.0,0.0,3.1419172,0.0,7.588342,0.0,5.3983345,2.0005834,4.451689,2.8532462,2.4852293,5.3965993,6.1181602,1.5327586,1.4476253,6.0434413,0.9042303,1.4085609,0.0
-4141512096,2.0792084,3.1403742,4.5427575,2.7613993,7.0764217,3.6301517,2.840599,0.0,0.0,0.0,5.729442,0.0,6.2263446,4.8085527,5.890981,3.703368,5.3462496,0.0,5.159599,5.0277233,2.8653743,1.7845424,3.1404216,5.3315077,4.3951583,0.0,0.0,0.0,6.4839435,2.995704,4.2632976,0.0,2.6273127,6.43525,3.4377995,5.574282,4.240713,0.3407087,0.0,3.8450027,0.0,4.7695394,4.179219,0.0,3.764448,0.0,0.0,3.5633676,0.0,5.983659,1.2473091,3.7902884,3.420765,4.364687,4.65909,1.7009125,4.7452965,5.3950067,0.8160577,0.30341893,4.1223993,0.0,4.1534038,0.0
-4141512072,1.2683926,3.4106145,3.811407,2.7861562,6.3533826,3.4063427,3.1393445,0.0,0.0,0.0,5.7065415,0.0,5.9081273,4.3443623,5.1865234,3.4345438,4.9821024,0.0,5.5662017,4.1709766,2.277082,1.9608523,3.0982368,4.872231,4.13083,0.0,0.0,0.0,6.715545,2.9934516,4.0149503,0.0,2.4007363,5.6124535,3.0094655,4.4238954,5.094716,0.3804379,0.0,3.36937,0.0,4.9390244,4.1661525,0.0,3.7697253,0.0,0.0,3.5960786,0.0,5.6402926,0.7991978,3.8628898,3.4950044,4.3900433,3.840589,1.1275539,4.4963775,5.4864044,1.3631601,0.2707402,3.4843876,0.0,3.124504,0.0
-4139512004,1.0673923,3.1088076,3.8908052,2.7333903,6.575591,3.161601,3.3631153,0.0,0.0,0.0,6.0863667,0.0,6.1247272,4.181038,5.1712155,3.1009645,4.7518234,0.0,5.749967,4.0087824,2.0965965,1.9592493,3.2840402,4.8556237,4.046654,0.0,0.0,0.0,7.1013274,3.4134407,3.7164001,0.0,2.4646463,5.4973354,2.9227366,4.2734346,4.734254,0.3930618,0.0,3.5424678,0.0,5.766065,4.4861436,0.0,3.8038106,0.0,0.0,3.4409997,0.0,5.881759,0.4391379,3.8523636,2.9944344,4.555074,3.795287,1.2959671,4.485109,5.7194424,1.0804533,0.0,3.7395527,0.0,3.219285,0.0
-4139511866,2.308909,2.9698853,5.0983467,2.100692,6.6179485,3.314236,2.5441344,0.0,0.0,0.0,5.912088,0.0,5.5967093,4.5959992,6.032068,4.1977043,4.998821,0.0,5.0526853,4.9961505,2.4797287,2.137035,3.5418355,5.85478,4.3186073,0.0,0.0,0.0,5.7504487,2.820389,4.6436357,0.0,2.472662,6.2722015,3.33126,5.0331783,4.387934,0.0,0.0,3.5599868,0.0,4.428639,4.3192425,0.0,3.8055491,0.0,0.0,3.7352815,0.0,6.3619146,0.3748035,3.3527412,3.6575413,4.2919064,4.918804,1.9068102,4.751309,5.641213,0.7650156,0.11978902,4.0312104,0.0,3.8280785,0.0
-4139511854,1.5208943,3.2478137,4.4864883,2.416059,6.9122214,3.2618282,3.1777196,0.0,0.0,0.0,5.994941,0.0,6.2058997,4.3442817,5.503193,3.480893,5.0213513,0.0,5.8257403,4.21456,2.465135,1.6091392,3.290776,5.2010903,3.929477,0.0,0.0,0.0,6.8270745,2.9436724,4.096135,0.0,2.6558564,6.1785765,3.1183255,4.765304,4.4956245,0.2540075,0.0,3.4424334,0.0,5.098929,4.3025775,0.0,3.698842,0.0,0.0,3.3293507,0.0,6.191983,0.69948554,3.4075048,3.3819396,4.2591763,4.066475,1.1825875,4.587626,5.678198,0.83640563,0.0,3.754678,0.0,3.302328,0.0
-4139511850,1.6654748,3.2891989,4.7357087,2.1700194,6.636758,3.2324586,3.291294,0.0,0.0,0.0,5.961769,0.0,5.892525,4.364077,5.419197,3.5149305,5.0834365,0.0,5.698967,4.517538,2.489924,1.7984085,3.3973918,5.211667,3.926599,0.0,0.0,0.0,6.183257,2.6874452,4.237231,0.0,2.7471275,6.3792167,3.574129,4.725224,4.526343,0.3266431,0.0,2.9840674,0.0,4.63583,4.1382313,0.0,3.6569564,0.0,0.0,3.4411829,0.0,6.1624646,0.8859177,3.3059587,3.6312113,4.156183,4.1646433,1.1558926,4.765398,5.4833703,0.73264575,0.0,3.5643075,0.0,3.3625383,0.0
-4139511842,1.2004678,3.3800588,3.8649914,2.7657952,6.3939815,3.3302033,3.24552,0.0,0.0,0.0,5.9510183,0.0,6.0632977,4.268309,5.089395,3.3605974,4.956993,0.0,5.731347,4.000451,2.1777034,2.062793,3.2890503,4.9104276,4.075091,0.0,0.0,0.0,6.944146,3.146097,3.9644568,0.0,2.4816766,5.5371246,3.057731,4.297008,5.0740867,0.4464762,0.0,3.224719,0.0,5.233614,4.2806005,0.0,3.8825765,0.0,0.0,3.5508857,0.0,5.7617555,0.654575,3.925921,3.4547436,4.506016,3.7546499,1.1191926,4.614865,5.5276585,1.3514886,0.24174458,3.5851758,0.0,2.9801562,0.0
-4139511826,1.6471022,3.0281134,4.5371046,2.1946492,6.2480526,3.139497,3.0779164,0.0,0.0,0.0,5.729227,0.0,5.268287,4.1973443,5.4009104,2.9827979,4.6815166,0.0,5.35392,4.089937,2.025962,1.732196,3.2641633,4.939799,3.7752926,0.0,0.0,0.0,5.959014,2.5540528,3.9505782,0.0,2.475468,5.719577,3.2611623,4.436747,4.0050135,0.11798186,0.0,3.0755727,0.0,4.7520638,4.4133496,0.0,3.704307,0.0,0.0,3.3475282,0.0,5.9041553,0.56129485,3.3145647,3.253041,3.9874713,4.059234,1.6089269,4.198073,5.287639,0.3901227,0.0,3.6228235,0.0,3.5275478,0.0
-4113511826,1.788707,1.7477053,4.6891637,4.0235944,6.095836,3.186757,0.889295,0.09941456,0.0,0.0,5.570657,0.0,4.1671867,5.349516,5.6477895,2.0719013,6.504565,0.0,3.3167229,5.845048,0.60661197,1.9202156,2.4761946,4.2676167,5.135952,0.0,0.0,0.0,3.6325998,2.368758,4.5961566,0.0,1.4754907,5.802424,1.6380446,5.1859517,4.2453985,0.0,0.0,3.8495042,0.0,2.0577073,1.6623805,0.0,3.1811852,0.0,0.0,3.694117,0.0,4.117923,0.15807633,4.4546804,3.527884,3.1622958,3.92898,2.540554,2.0985656,5.4333506,0.0,1.6077516,3.6869788,0.0,3.8484142,0.0
-4113511818,1.640326,2.0280209,4.9062247,4.761555,6.0385833,3.2075245,0.92487603,0.6830728,0.0,0.0,5.979099,0.0,4.2652125,5.590286,5.9371524,2.2080011,6.9332623,0.0,3.431922,5.929548,0.6405995,1.9281894,2.6244326,3.9530683,5.232181,0.0,0.0,0.0,4.0957174,2.0183697,4.4610496,0.0,1.6132411,6.2575464,2.2051363,5.326814,4.7371044,0.45872924,0.0,4.123847,0.0,1.9732869,1.8345673,0.0,3.4451401,0.0,0.0,3.7837882,0.0,3.5776217,0.32531175,4.83208,3.901718,3.4212778,3.8630483,2.5176764,2.1587248,5.942459,0.0,1.6370994,4.118547,0.58355826,4.190158,0.0
-4113511814,1.4571798,1.6453404,4.429599,4.040447,5.882329,2.927885,0.46961728,0.36802748,0.0,0.0,5.126955,0.0,4.0754323,5.045048,5.4896216,1.5164821,6.1718802,0.0,2.9832425,5.304634,0.15725705,1.4084176,2.2050686,3.9264495,4.872036,0.0,0.0,0.0,3.6691813,2.0532176,4.219813,0.0,1.113072,5.6439433,1.1875505,5.1716866,4.1992817,0.0,0.0,3.723748,0.0,1.8449198,1.333164,0.0,3.0377162,0.0,0.0,3.2177403,0.0,3.6876397,0.0,4.1336327,3.4210374,2.958961,3.7264736,2.4093378,1.7258725,5.489287,0.0,1.3917623,3.517411,0.0,3.6283,0.0
-4113511808,1.3233141,1.7134539,4.2580333,3.932858,5.5102873,2.730376,0.44667602,0.29165316,0.0,0.0,4.9267764,0.0,3.9384265,4.6619134,5.0751996,1.8427292,5.8605237,0.0,3.073584,4.715553,0.39081085,1.3499804,2.123421,3.310103,4.189382,0.0,0.0,0.0,3.450552,1.5920883,3.7097683,0.0,1.2184275,5.5721107,1.4485004,4.651546,4.1714516,0.0,0.0,3.4771354,0.0,1.688711,1.3254191,0.0,2.7958093,0.0,0.0,2.8872328,0.0,3.3173318,0.1514999,3.6045196,3.225692,2.8034697,3.4221942,1.855493,1.8292323,5.1729436,0.0,1.1930321,3.3508341,0.0,3.4806173,0.0
-4113511796,1.6231815,1.6879035,4.4156027,4.399204,5.993009,2.9366174,0.5980809,0.36013895,0.0,0.0,5.320338,0.0,4.0290813,5.2312217,5.459619,1.7001959,6.469922,0.0,3.1673121,5.572542,0.19318026,1.7811193,2.3299687,3.7435467,4.909362,0.0,0.0,0.0,3.535085,2.0109918,4.1603174,0.0,1.3741889,5.7622094,1.3457791,5.1337996,4.1949615,0.0,0.0,3.881848,0.0,1.8306744,1.3285644,0.0,3.1447823,0.0,0.0,3.3925385,0.0,3.540109,0.14335154,4.3168025,3.2684472,2.888893,3.6300993,2.4770532,1.5950183,5.2883253,0.0,1.6517158,3.5245438,0.28012738,3.6917145,0.0
-4113511792,1.5790762,1.6442724,4.5835066,4.1395206,5.7346406,3.2350764,0.77743506,0.41733152,0.0,0.0,5.206524,0.0,4.123046,5.203518,5.740191,2.165441,6.588769,0.0,3.2866542,5.551517,0.39554718,1.8261616,2.4470584,3.9824946,4.8200636,0.0,0.0,0.0,3.3491802,2.1675496,4.1437235,0.0,1.3124032,6.005365,1.56889,5.087221,4.4446864,0.022478925,0.0,3.746081,0.0,1.6872145,1.3831497,0.0,3.0888765,0.0,0.0,3.302997,0.0,3.7850523,0.07903032,4.3705044,3.6407633,3.2891095,3.801821,2.25067,2.123992,5.459935,0.0,1.3846256,3.5065045,0.0,3.762756,0.0
-4113511780,1.6011901,1.9288927,4.6996875,4.49303,5.8500643,2.9652908,0.6597943,0.6630755,0.0,0.0,5.4974985,0.0,4.090692,5.294201,5.6794353,1.9402839,6.5742435,0.0,3.0474415,5.585435,0.46808445,1.7541202,2.3359997,3.711236,4.857977,0.0,0.0,0.0,3.8488936,1.9923418,4.1507015,0.0,1.4969869,5.974669,1.9213773,5.0946274,4.312526,0.41391808,0.0,4.0319576,0.0,1.8751055,1.4754097,0.0,3.1855745,0.0,0.0,3.507244,0.0,3.3253946,0.23416688,4.4701667,3.5841508,3.1409786,3.5824053,2.3726904,1.7816081,5.614793,0.0,1.5511949,3.8631113,0.6008468,3.8839736,0.0
-4113511756,1.3076584,1.7298362,4.2522273,3.9442782,5.413111,2.8287039,0.4163568,0.18319386,0.0,0.0,4.8100576,0.0,3.8448892,4.739964,5.1088023,2.0149207,5.869584,0.0,3.0588791,4.770493,0.44154635,1.4248288,2.14522,3.2793772,4.2241526,0.0,0.0,0.0,3.429347,1.6446952,3.7411106,0.0,1.1505265,5.579116,1.564272,4.5815816,4.2454724,0.05392401,0.0,3.5010145,0.0,1.6730855,1.368609,0.0,2.7827835,0.0,0.0,2.9712603,0.0,3.2692971,0.2923122,3.68167,3.2582545,2.8091946,3.4422581,1.886648,1.8496373,5.0801983,0.0,1.298945,3.4384236,0.07283803,3.5016775,0.0
-4113511752,1.3909243,1.7018262,4.2749205,4.201837,5.495134,2.8745482,0.5176348,0.68430275,0.0,0.0,5.250941,0.0,3.940693,4.970832,5.417631,1.842137,6.2792907,0.0,2.9644098,5.1858215,0.24358916,1.4926169,2.0696454,3.4825706,4.485053,0.0,0.0,0.0,3.5642257,1.7719083,3.87574,0.0,1.2093635,5.5993867,1.6233078,4.7660093,4.158177,0.22061995,0.0,3.595898,0.0,1.7821118,1.3515935,0.0,2.9852357,0.0,0.0,3.215842,0.0,3.2352633,0.052177396,4.1197352,3.3429632,2.9294255,3.4670403,2.1641114,1.8017699,5.427781,0.0,1.3616232,3.5432203,0.3090484,3.5522993,0.0
-4113511748,1.320233,1.8457817,4.3425975,4.016773,5.516357,2.9062572,0.5047628,0.16132876,0.0,0.0,4.948337,0.0,3.9353013,4.8508396,5.1903596,2.0972512,5.985889,0.0,3.1684291,4.8302884,0.51480037,1.5068429,2.243746,3.3762534,4.2926097,0.0,0.0,0.0,3.5666575,1.7094302,3.8252134,0.0,1.220582,5.6902223,1.6810527,4.690975,4.3482833,0.094209105,0.0,3.5252237,0.0,1.7420185,1.4941229,0.0,2.8721883,0.0,0.0,3.0546908,0.0,3.3580341,0.34289163,3.7512302,3.3377807,2.918704,3.5577319,1.9003648,1.9324666,5.217952,0.0,1.2811232,3.5426378,0.053138047,3.5822084,0.0
-4111512062,2.2950637,3.4589367,2.9154718,3.3751578,5.681197,3.074644,3.1159737,0.0,0.0,0.53589034,5.7966924,0.0,6.7862477,3.469937,5.6971955,4.249783,3.9212127,0.0,6.453645,3.6034758,2.831636,3.513444,3.9759896,5.2587743,4.3209114,0.0,0.0,0.0,8.947587,3.7690198,3.5756469,0.0,2.1201763,4.455462,1.000919,3.6731477,6.001406,1.8624182,0.0,4.4265285,0.72889745,7.4681964,5.755344,0.0,4.076775,0.0,0.0,3.0604367,0.0,7.093651,0.0,4.661146,1.4437169,4.691578,2.5353913,2.3659558,5.5515447,5.2608843,2.3107345,1.9766997,5.730897,1.6738343,1.2629455,0.0
-4111512058,1.8615396,3.4278078,3.307414,3.025882,6.1416073,2.7794807,2.8427486,0.0,0.0,0.45099604,6.503081,0.0,7.0243855,3.7899418,5.4742246,4.362655,3.9317062,0.0,6.3853374,3.79802,2.7784953,3.2506115,3.9834743,5.2700787,3.9442506,0.0,0.0,0.0,9.59701,3.9923472,3.63541,0.0,2.5533082,4.770757,1.3568591,3.330239,6.190144,1.4860798,0.0,3.3805707,0.4709259,7.3972673,5.6025233,0.0,3.8589368,0.0,0.0,3.396951,0.0,7.3780704,0.0,4.8812723,1.6833882,4.522174,2.5425057,2.1520643,5.710388,5.397213,2.618056,1.3625466,6.230997,1.4058378,1.0953356,0.0
-4111512050,2.4806306,3.846177,3.5168517,3.878913,6.701026,3.3210282,2.4332194,0.0,0.0,0.0,6.3639,0.0,6.524547,4.875902,5.8773856,4.145743,4.5403194,0.0,6.026334,4.564267,2.7456017,2.8071134,3.583087,6.195884,4.9594417,0.0,0.0,0.0,7.8907995,2.840216,4.7054543,0.0,2.1595516,5.7911234,2.0408168,5.5166397,6.1046424,0.24771248,0.0,3.8321233,0.0,5.459969,5.271644,0.0,4.30954,0.0,0.0,3.5935194,0.0,6.6547084,0.0,5.049916,2.674996,4.4941435,3.1489298,2.817247,4.9491735,6.2055974,1.9112804,2.302428,5.302313,0.78066903,2.203653,0.0
-4111511824,1.680866,2.1033092,4.8761554,3.5797925,6.406368,3.256326,1.0116509,0.0,0.0,0.0,5.6190767,0.0,4.769079,5.201586,5.684823,2.2648778,6.070676,0.0,3.685616,5.78137,0.88089037,1.4371513,2.597514,4.7631855,4.9975624,0.0,0.0,0.0,4.300239,2.5030603,4.7591844,0.0,1.61303,6.004122,1.8508568,5.330351,4.2707953,0.0,0.0,3.7822962,0.0,2.2669022,2.1635168,0.0,3.0065463,0.0,0.0,3.6878839,0.0,4.64212,0.2445169,4.344674,3.7795677,3.5597022,4.21768,2.5796542,2.463154,5.6984825,0.0,1.1474358,3.7633538,0.0,4.050646,0.0
-4111511820,1.2765013,1.6683805,4.1671724,3.9686294,5.425071,2.8128538,0.3385824,0.22039871,0.0,0.0,4.7528276,0.0,3.8269043,4.7321115,5.091761,1.9116995,5.8293653,0.0,2.9966013,4.7428946,0.3559351,1.343592,2.061952,3.2261221,4.237345,0.0,0.0,0.0,3.3784237,1.5987214,3.6645107,0.0,1.1134322,5.518012,1.4520684,4.6233373,4.1991324,0.0,0.0,3.5275977,0.0,1.6343555,1.2920679,0.0,2.7321792,0.0,0.0,2.9186406,0.0,3.2168431,0.25510764,3.6732605,3.226336,2.7243142,3.3960738,1.8665612,1.7591408,5.049524,0.0,1.3122818,3.3749712,0.11126016,3.4733725,0.0
-4111511816,3.1481318,3.139172,2.7514663,3.3980181,4.9218097,2.9829977,2.5539305,0.0,0.0,1.3022205,4.9587264,0.0,5.6985626,3.0840878,5.580794,4.6001325,3.7633455,0.0,5.854188,3.5477154,2.8748763,3.869086,3.9499366,4.848096,4.147544,0.0,0.0,0.0,8.250177,4.0776157,3.134617,0.0,1.932376,3.9712174,0.5472577,3.4586442,5.581081,2.0704405,0.0,4.505274,1.2149239,7.0827465,5.3180423,0.0,3.533602,0.0,0.0,2.8462653,0.0,6.7042174,0.0,4.7981524,1.3589451,4.182796,2.52476,2.5865965,5.489453,4.63102,2.7080564,2.5869002,6.14638,2.0887187,0.85713863,0.0
-4045511828,1.5114558,4.0077047,3.9130769,2.8641243,5.909118,2.6195953,2.9489012,0.0,0.0,0.0,6.3097386,0.0,6.565712,3.704949,5.1979985,3.1850967,4.065516,0.0,7.1334124,4.0983987,2.1552584,1.6953659,4.281078,5.7787457,3.0591092,0.0,0.0,0.0,10.046122,3.0374112,2.9862385,0.0,2.4272368,4.7787404,0.52859336,3.8153245,5.6839657,0.8433381,0.0,3.8777251,0.0,6.8763885,6.183713,0.0,2.9030802,0.0,0.0,2.2732244,0.0,7.9812665,0.0,5.2895155,0.9824325,4.801639,2.0074055,2.595843,5.0969157,5.598448,1.5458424,1.2752738,6.246917,1.1759378,0.8391579,0.0
-4045511812,1.7687836,4.0687585,3.722732,3.0321527,6.319526,3.3007445,3.32695,0.0,0.0,0.0,6.4473305,0.0,7.0947275,4.335463,5.2836304,3.7474086,4.5301394,0.0,7.1057234,4.1957445,2.3206072,1.8780414,4.3832097,6.4702687,3.286495,0.0,0.0,0.0,9.884868,2.893428,3.576325,0.0,2.4994807,5.1736,0.7959369,4.472569,6.1068115,0.9246104,0.0,4.139995,0.0,6.7431784,6.680039,0.0,3.3620248,0.0,0.0,2.7356787,0.0,7.7987,0.0,5.6181383,1.442527,5.194344,2.6311116,3.1000142,5.1222496,5.6583085,2.012711,1.2003987,6.243682,1.1660049,1.4115076,0.0
-4043511808,1.2574216,3.2790627,3.9327493,2.9835181,5.6607413,2.8542335,2.8154373,0.0,0.0,0.0,5.807001,0.0,5.9907947,3.817377,4.6933827,2.9800546,4.2531404,0.0,6.292781,3.8065796,1.7713665,2.3118098,3.6770875,4.8384943,3.071247,0.0,0.0,0.0,8.917948,3.224092,2.9084055,0.0,2.1646962,4.309928,1.0293477,3.4157407,5.7396574,0.7996385,0.0,3.7262487,0.12284762,6.199724,5.1627226,0.0,2.9455447,0.0,0.0,2.8854644,0.0,6.803886,0.0,4.9703345,1.0098925,4.5312486,2.0338597,2.3497527,4.223497,5.212645,1.7192351,1.3284775,5.9168334,1.1844853,1.2723289,0.0
